days_trending,publish_hour,publish_month,days_since_publish,view_count,like_count,comment_count,like_rate,comment_rate,engagement_rate,views_per_day,description_length,tag_count,duration_seconds,has_captions,made_for_kids,channel_subscriber_count,channel_video_count,channel_view_count,channel_age_days,title_length,title_word_count,title_has_number,title_has_question,title_has_exclamation,title_all_caps_word,title_has_brackets,title_emoji_count,region_encoded,publish_day_of_week_encoded,definition_encoded,license_encoded,default_language_encoded
1.0,15.0,4.0,1.0,68306.0,5962.0,181.0,0.087284,0.00265,0.089934,68306.0,128.0,4.0,625.0,0,0,337000.0,61.0,27523200.0,781.0,55.0,11.0,0,0,0,1,1,0.0,4.058309037900875,3.997315436241611,3.985873919460257,3.9208677685950413,4.015784965387365
1.0,18.0,4.0,1.0,64937.0,7084.0,473.0,0.10909,0.007284,0.116374,64937.0,782.0,0.0,770.0,0,0,384000.0,86.0,18467235.0,2484.0,37.0,7.0,0,0,0,0,0,0.0,4.058309037900875,3.9951298701298703,3.985873919460257,3.9208677685950413,3.76672
1.0,17.0,4.0,1.0,71023.0,3605.0,155.0,0.050758,0.002182,0.052941,71023.0,749.0,11.0,1077.0,0,0,1980000.0,5130.0,1151012856.0,5215.0,26.0,5.0,1,0,0,0,0,0.0,4.058309037900875,3.9951298701298703,3.985873919460257,3.9208677685950413,3.76672
1.0,2.0,4.0,1.0,598790.0,10631.0,277.0,0.017754,0.000463,0.018217,598790.0,565.0,0.0,24496.0,0,0,6350000.0,2031.0,2305240839.0,2288.0,30.0,4.0,1,0,0,0,0,0.0,3.127344521224087,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,22.0,4.0,1.0,75350.0,1070.0,93.0,0.0142,0.001234,0.015435,75350.0,166.0,26.0,834.0,0,0,9870000.0,875.0,1523900618.0,1100.0,23.0,5.0,1,0,0,1,0,0.0,3.127344521224087,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
4.0,17.0,4.0,2.0,1439937.0,49942.0,853.0,0.034683,0.000592,0.035276,719968.5,1601.0,9.0,937.0,0,0,9690000.0,1466.0,6097634740.0,3009.0,21.0,3.0,1,0,0,1,0,0.0,4.006849315068493,3.963696369636964,3.985873919460257,3.9208677685950413,4.039855072462944
1.0,2.0,4.0,1.0,61971.0,3317.0,128.0,0.053525,0.002065,0.055591,61971.0,483.0,9.0,9080.0,0,0,339000.0,600.0,33663963.0,302.0,38.0,6.0,0,0,0,1,0,0.0,3.127344521224087,3.9951298701298703,3.985873919460257,3.9208677685950413,3.76672
1.0,22.0,4.0,1.0,179753.0,3506.0,528.0,0.019505,0.002937,0.022442,179753.0,137.0,24.0,1073.0,0,0,5930000.0,1186.0,1575693360.0,1212.0,46.0,7.0,0,0,0,1,0,0.0,3.127344521224087,3.963696369636964,3.985873919460257,3.9208677685950413,3.76672
1.0,13.0,5.0,1.0,86425.0,4382.0,301.0,0.050703,0.003483,0.054186,86425.0,561.0,17.0,1055.0,0,0,114000.0,107.0,11023518.0,3280.0,46.0,9.0,1,0,0,1,0,0.0,4.058309037900875,3.8346938775510204,3.985873919460257,5.0928622136540405,3.76672
4.0,9.0,4.0,1.0,50400.0,1356.0,194.0,0.026905,0.003849,0.030754,50400.0,501.0,0.0,493.0,0,0,52100.0,67.0,39920003.0,190.0,76.0,13.0,1,0,1,1,0,0.0,4.87037037037037,3.845890410958904,3.985873919460257,3.9208677685950413,4.871733966745843
1.0,17.0,4.0,1.0,53964.0,3775.0,159.0,0.069954,0.002946,0.0729,53964.0,81.0,0.0,2116.0,0,0,327000.0,262.0,69630997.0,1799.0,51.0,7.0,0,0,0,1,0,0.0,4.058309037900875,3.9951298701298703,3.985873919460257,3.9208677685950413,3.76672
2.0,13.0,5.0,1.0,12603.0,936.0,19.0,0.074268,0.001508,0.075776,12603.0,263.0,0.0,767.0,0,0,39400.0,10.0,3937048.0,193.0,32.0,6.0,0,0,1,1,0,0.0,4.109259259259259,3.8980978260869565,3.985873919460257,3.9208677685950413,3.76672
1.0,19.0,4.0,1.0,271661.0,16151.0,580.0,0.059453,0.002135,0.061588,271661.0,892.0,7.0,105.0,0,0,8570000.0,416220.0,10628305011.0,6192.0,72.0,11.0,0,0,0,0,0,0.0,4.006849315068493,3.8980978260869565,3.985873919460257,3.9208677685950413,4.117579723530675
1.0,21.0,5.0,1.0,277653.0,13676.0,1433.0,0.049256,0.005161,0.054417,277653.0,712.0,31.0,3374.0,0,0,12000000.0,3170.0,15745009865.0,5357.0,34.0,7.0,0,0,0,0,0,0.0,4.058309037900875,3.8980978260869565,3.985873919460257,3.9208677685950413,3.8413685847589423
1.0,11.0,4.0,3.0,131813.0,1007.0,65.0,0.00764,0.000493,0.008133,43937.67,321.0,17.0,1122.0,0,0,7800000.0,3749.0,6954857212.0,3393.0,61.0,13.0,1,0,0,1,0,0.0,4.87037037037037,3.997315436241611,3.985873919460257,3.9208677685950413,4.871733966745843
1.0,16.0,4.0,1.0,352257.0,10073.0,521.0,0.028596,0.001479,0.030075,352257.0,212.0,33.0,2136.0,0,0,5780000.0,660.0,1357926625.0,3988.0,36.0,6.0,0,0,1,1,0,0.0,3.127344521224087,3.9951298701298703,3.985873919460257,3.9208677685950413,3.76672
1.0,12.0,5.0,1.0,81394.0,2490.0,303.0,0.030592,0.003723,0.034315,81394.0,116.0,7.0,996.0,0,0,404000.0,205.0,99090385.0,349.0,33.0,8.0,1,0,0,1,0,0.0,4.109259259259259,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
2.0,15.0,4.0,1.0,41719.0,4476.0,195.0,0.107289,0.004674,0.111963,41719.0,549.0,30.0,3468.0,0,0,1020000.0,499.0,216793888.0,802.0,88.0,15.0,1,0,0,1,1,2.0,4.058309037900875,3.8346938775510204,3.985873919460257,3.9208677685950413,4.015784965387365
1.0,22.0,5.0,1.0,177353.0,9377.0,493.0,0.052872,0.00278,0.055652,177353.0,1328.0,21.0,4872.0,0,0,1110000.0,83.0,95318037.0,630.0,34.0,5.0,0,0,0,0,0,0.0,4.109259259259259,4.034257748776509,3.985873919460257,3.9208677685950413,3.76672
8.0,17.0,4.0,2.0,542481.0,32797.0,2632.0,0.060457,0.004852,0.065309,271240.5,3012.0,5.0,2574.0,1,0,8480000.0,4225.0,3993766581.0,5406.0,17.0,3.0,0,0,0,0,0,0.0,3.8533834586482403,4.034257748776509,3.985873919460257,3.9208677685950413,3.76672
1.0,15.0,4.0,1.0,451978.0,20634.0,1070.0,0.045653,0.002367,0.04802,451978.0,628.0,30.0,1367.0,0,0,2240000.0,1388.0,844548387.0,5322.0,37.0,9.0,0,0,0,0,0,0.0,4.058309037900875,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,18.0,5.0,1.0,338077.0,18697.0,901.0,0.055304,0.002665,0.057969,338077.0,430.0,62.0,1533.0,0,0,1190000.0,791.0,496738346.0,4085.0,30.0,6.0,0,0,0,0,0,0.0,4.109259259259259,3.8980978260869565,3.985873919460257,3.9208677685950413,3.76672
4.0,9.0,4.0,1.0,107815.0,1674.0,155.0,0.015527,0.001438,0.016964,107815.0,142.0,21.0,1301.0,0,0,326000.0,885.0,203973769.0,2372.0,86.0,17.0,0,0,0,1,0,0.0,4.87037037037037,3.997315436241611,3.985873919460257,3.9208677685950413,4.871733966745843
1.0,23.0,4.0,1.0,59037.0,2375.0,280.0,0.040229,0.004743,0.044972,59037.0,3262.0,26.0,1066.0,0,0,99800.0,179.0,8256069.0,4460.0,38.0,9.0,0,0,0,0,0,1.0,3.127344521224087,3.963696369636964,3.985873919460257,3.9208677685950413,4.194213794954129
1.0,20.0,4.0,1.0,112979.0,13033.0,987.0,0.115358,0.008736,0.124094,112979.0,260.0,0.0,182.0,0,0,882000.0,75.0,194916125.0,1627.0,66.0,7.0,1,0,0,1,1,0.0,4.109259259259259,3.8346938775510204,3.985873919460257,3.9208677685950413,3.8413685847589423
1.0,6.0,4.0,1.0,299757.0,7294.0,768.0,0.0,0.0,0.0,0.0,117.0,0.0,3666.0,1,0,0.0,0.0,0.0,0.0,12.0,2.0,0,0,0,0,0,0.0,3.127344521224087,3.963696369636964,3.985873919460257,3.9208677685950413,3.76672
1.0,14.0,4.0,1.0,208682.0,10609.0,923.0,0.050838,0.004423,0.055261,208682.0,1158.0,31.0,2181.0,0,0,286000.0,64.0,23202948.0,1181.0,42.0,6.0,0,0,0,0,0,0.0,3.127344521224087,3.963696369636964,3.985873919460257,3.9208677685950413,3.76672
1.0,18.0,4.0,1.0,76249.0,2534.0,313.0,0.033233,0.004105,0.037338,76249.0,621.0,16.0,2190.0,0,0,1070000.0,1965.0,338862610.0,3753.0,48.0,8.0,0,0,0,1,0,0.0,4.006849315068493,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,20.0,4.0,1.0,120842.0,1967.0,186.0,0.016277,0.001539,0.017817,120842.0,286.0,7.0,962.0,0,0,774000.0,684.0,309707509.0,1086.0,47.0,10.0,1,0,0,1,0,0.0,4.058309037900875,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,22.0,5.0,1.0,428903.0,15103.0,763.0,0.035213,0.001779,0.036992,428903.0,847.0,10.0,8687.0,0,0,10200000.0,2318.0,2181819235.0,5326.0,33.0,6.0,0,0,0,0,0,0.0,4.109259259259259,3.8980978260869565,3.985873919460257,3.9208677685950413,3.76672
1.0,16.0,4.0,4.0,156243.0,435.0,8.0,0.002784,5.1e-05,0.002835,39060.75,1445.0,10.0,335.0,0,0,240000.0,1352.0,396873787.0,1166.0,39.0,7.0,0,0,0,0,1,0.0,4.109259259259259,3.8980978260869565,3.985873919460257,3.9208677685950413,3.76672
1.0,17.0,4.0,1.0,115289.0,1704.0,354.0,0.01478,0.003071,0.017851,115289.0,314.0,9.0,1021.0,0,0,1440000.0,1348.0,882691962.0,785.0,33.0,7.0,0,0,0,1,0,0.0,4.109259259259259,3.9951298701298703,3.985873919460257,3.9208677685950413,3.76672
5.0,19.0,4.0,1.0,763514.0,42713.0,2298.0,0.055943,0.00301,0.058952,763514.0,1550.0,18.0,1365.0,0,0,4300000.0,425.0,1458058682.0,2150.0,30.0,6.0,0,0,0,1,0,0.0,4.0939393939393875,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,18.0,4.0,1.0,481937.0,20737.0,5487.0,0.043028,0.011385,0.054414,481937.0,678.0,0.0,829.0,0,0,16800000.0,6921.0,7220406719.0,4404.0,24.0,5.0,0,0,0,0,0,1.0,4.109259259259259,3.997315436241611,3.985873919460257,3.9208677685950413,3.8413685847589423
6.0,17.0,4.0,2.0,370327.0,22580.0,1525.0,0.060973,0.004118,0.065091,185163.5,1204.0,26.0,2713.0,0,0,2950000.0,1233.0,1493657963.0,5370.0,55.0,9.0,0,0,0,0,0,0.0,3.8533834586482403,4.034257748776509,3.985873919460257,3.9208677685950413,4.039855072462944
1.0,10.0,4.0,1.0,191228.0,18626.0,1481.0,0.097402,0.007745,0.105147,191228.0,992.0,5.0,267.0,0,0,301000.0,1763.0,3806207872.0,4704.0,7.0,1.0,0,0,0,0,0,0.0,4.109259259259259,3.997315436241611,3.985873919460257,3.9208677685950413,3.76672
2.0,23.0,4.0,2.0,56606.0,91.0,8.0,0.001608,0.000141,0.001749,28303.0,1155.0,26.0,4103.0,0,0,251000.0,523.0,87019703.0,3896.0,98.0,23.0,0,0,0,1,0,0.0,4.87037037037037,3.9951298701298703,3.985873919460257,3.9208677685950413,4.871733966745843
1.0,10.0,4.0,1.0,85917.0,1148.0,126.0,0.013362,0.001467,0.014828,85917.0,740.0,3.0,1971.0,0,0,156000.0,887.0,48678723.0,2889.0,43.0,9.0,1,0,1,0,0,0.0,4.87037037037037,3.9951298701298703,3.985873919460257,3.9208677685950413,4.871733966745843
1.0,20.0,5.0,1.0,69605.0,3173.0,113.0,0.045586,0.001623,0.047209,69605.0,652.0,1.0,1129.0,0,0,405000.0,665.0,209060260.0,2303.0,38.0,7.0,0,0,0,0,0,0.0,4.006849315068493,4.034257748776509,3.985873919460257,3.9208677685950413,3.76672
1.0,18.0,4.0,1.0,215405.0,4285.0,740.0,0.019893,0.003435,0.023328,215405.0,706.0,0.0,172.0,0,0,81700.0,318.0,126029570.0,339.0,45.0,6.0,0,0,0,0,0,2.0,3.127344521224087,3.997315436241611,3.985873919460257,3.9208677685950413,3.76672
2.0,18.0,4.0,1.0,163262.0,6556.0,271.0,0.040156,0.00166,0.041816,163262.0,351.0,35.0,2425.0,0,0,1370000.0,2008.0,470464773.0,3582.0,55.0,10.0,1,0,0,1,0,0.0,4.058309037900875,3.963696369636964,3.985873919460257,3.9208677685950413,3.76672
1.0,4.0,4.0,1.0,1459026.0,89746.0,2149.0,0.061511,0.001473,0.062984,1459026.0,527.0,0.0,1619.0,0,0,2730000.0,172.0,393279864.0,5480.0,32.0,5.0,1,0,0,0,0,0.0,3.127344521224087,3.8980978260869565,3.985873919460257,3.9208677685950413,3.76672
1.0,10.0,5.0,1.0,299757.0,7294.0,768.0,0.0,0.0,0.0,0.0,153.0,0.0,8765.0,1,0,0.0,0.0,0.0,0.0,17.0,3.0,0,0,0,0,0,0.0,3.127344521224087,4.034257748776509,3.985873919460257,3.9208677685950413,3.76672
1.0,18.0,4.0,1.0,172196.0,14177.0,1526.0,0.082331,0.008862,0.091193,172196.0,525.0,15.0,2044.0,0,0,4370000.0,3097.0,2024769575.0,4060.0,53.0,8.0,0,0,0,0,0,0.0,4.109259259259259,3.963696369636964,3.985873919460257,3.9208677685950413,3.76672
6.0,23.0,4.0,3.0,600730.0,1197.0,116.0,0.001993,0.000193,0.002186,200243.33,464.0,30.0,1178.0,0,0,3800000.0,699.0,2835314355.0,1125.0,50.0,8.0,0,0,0,1,0,0.0,3.8533834586482403,4.034257748776509,3.985873919460257,3.9208677685950413,3.8413685847589423
1.0,16.0,4.0,1.0,349175.0,20393.0,1824.0,0.058403,0.005224,0.063627,349175.0,1000.0,27.0,89.0,0,0,217000.0,146.0,26208496.0,1664.0,32.0,6.0,0,0,0,1,0,0.0,4.109259259259259,3.845890410958904,3.985873919460257,3.9208677685950413,3.76672
1.0,21.0,4.0,1.0,168906.0,2837.0,56.0,0.016796,0.000332,0.017128,168906.0,853.0,4.0,18975.0,0,0,5200000.0,4553.0,1742395074.0,5923.0,75.0,12.0,1,0,1,1,1,0.0,3.127344521224087,3.997315436241611,3.985873919460257,3.9208677685950413,3.76672
1.0,17.0,4.0,1.0,160511.0,4448.0,735.0,0.027711,0.004579,0.032291,160511.0,795.0,3.0,980.0,0,0,1080000.0,5515.0,471527667.0,5753.0,46.0,10.0,1,0,0,1,0,0.0,4.058309037900875,3.845890410958904,3.985873919460257,3.9208677685950413,3.76672
1.0,23.0,4.0,1.0,216958.0,15383.0,491.0,0.070903,0.002263,0.073166,216958.0,1199.0,1.0,1463.0,0,0,3840000.0,990.0,1874095728.0,4486.0,35.0,7.0,0,0,0,0,0,0.0,3.127344521224087,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,6.0,4.0,1.0,70265.0,4434.0,436.0,0.063104,0.006205,0.069309,70265.0,1495.0,0.0,1349.0,0,0,559000.0,1372.0,372079007.0,4618.0,36.0,6.0,0,0,0,1,0,0.0,4.109259259259259,3.845890410958904,3.985873919460257,3.9208677685950413,3.8413685847589423
2.0,4.0,4.0,1.0,82800.0,997.0,97.0,0.012041,0.001171,0.013213,82800.0,740.0,3.0,1672.0,0,0,155000.0,882.0,48277429.0,2886.0,47.0,9.0,0,0,1,0,0,0.0,4.87037037037037,3.8346938775510204,3.985873919460257,3.9208677685950413,4.871733966745843
1.0,11.0,4.0,1.0,299757.0,7294.0,768.0,0.0,0.0,0.0,0.0,104.0,0.0,8166.0,1,0,0.0,0.0,0.0,0.0,18.0,3.0,0,0,0,0,0,0.0,3.127344521224087,3.9951298701298703,3.985873919460257,3.9208677685950413,3.76672
2.0,15.0,4.0,1.0,69878.0,2403.0,61.0,0.034389,0.000873,0.035261,69878.0,1542.0,29.0,753.0,0,0,1740000.0,924.0,936122502.0,1876.0,30.0,5.0,0,0,1,1,0,0.0,4.006849315068493,3.9951298701298703,3.985873919460257,3.9208677685950413,3.76672
1.0,12.0,4.0,1.0,269951.0,12457.0,724.0,0.046145,0.002682,0.048827,269951.0,1844.0,6.0,700.0,0,0,3610000.0,2054.0,928338598.0,4463.0,59.0,11.0,0,0,1,0,0,0.0,3.127344521224087,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,9.0,5.0,1.0,83516.0,507.0,14.0,0.006071,0.000168,0.006238,83516.0,585.0,13.0,5506.0,0,0,29100.0,177.0,11871724.0,1096.0,97.0,22.0,0,0,0,0,1,0.0,4.87037037037037,3.8980978260869565,3.985873919460257,3.9208677685950413,4.871733966745843
7.0,11.0,4.0,8.0,287416.0,529.0,37.0,0.001841,0.000129,0.001969,35927.0,1788.0,13.0,4292.0,0,0,398000.0,154.0,149799387.0,1848.0,85.0,21.0,1,0,0,1,0,0.0,4.87037037037037,3.8980978260869565,3.985873919460257,3.9208677685950413,4.871733966745843
1.0,21.0,5.0,1.0,277653.0,13677.0,1433.0,0.049259,0.005161,0.05442,277653.0,712.0,31.0,3374.0,0,0,12000000.0,3170.0,15745009865.0,5357.0,34.0,7.0,0,0,0,0,0,0.0,4.006849315068493,3.8980978260869565,3.985873919460257,3.9208677685950413,3.8413685847589423
1.0,15.0,4.0,1.0,95331.0,4480.0,526.0,0.046994,0.005518,0.052512,95331.0,816.0,7.0,700.0,0,0,182000.0,677.0,89674506.0,4696.0,33.0,5.0,0,0,0,0,0,0.0,4.058309037900875,3.963696369636964,3.985873919460257,3.9208677685950413,3.76672
1.0,2.0,5.0,1.0,440863.0,6719.0,126.0,0.015241,0.000286,0.015526,440863.0,565.0,0.0,23877.0,0,0,6370000.0,2042.0,2326736421.0,2294.0,19.0,3.0,0,0,0,1,0,0.0,4.109259259259259,3.8980978260869565,3.985873919460257,3.9208677685950413,3.76672
1.0,10.0,4.0,1.0,121304.0,9423.0,1329.0,0.077681,0.010956,0.088637,121304.0,80.0,0.0,2666.0,0,0,1200000.0,1006.0,409072283.0,3814.0,18.0,4.0,1,0,0,0,0,0.0,4.006849315068493,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,3.0,4.0,1.0,36320.0,1945.0,225.0,0.053552,0.006195,0.059747,36320.0,475.0,9.0,10964.0,0,0,338000.0,599.0,33504378.0,301.0,30.0,6.0,1,0,1,1,1,0.0,4.006849315068493,3.963696369636964,3.985873919460257,3.9208677685950413,3.76672
1.0,16.0,4.0,1.0,430165.0,31299.0,1743.0,0.07276,0.004052,0.076812,430165.0,454.0,13.0,2600.0,0,0,38600000.0,5848.0,23474151589.0,5086.0,38.0,8.0,1,0,1,1,0,0.0,4.006849315068493,3.9951298701298703,3.985873919460257,3.9208677685950413,3.76672
1.0,7.0,4.0,1.0,299757.0,7294.0,768.0,0.0,0.0,0.0,0.0,171.0,0.0,12666.0,1,0,0.0,0.0,0.0,0.0,35.0,7.0,0,0,0,0,0,0.0,3.127344521224087,3.997315436241611,3.985873919460257,3.9208677685950413,3.76672
5.0,9.0,4.0,1.0,62774.0,440.0,19.0,0.007009,0.000303,0.007312,62774.0,0.0,0.0,660.0,0,0,77100.0,448.0,69146309.0,1380.0,32.0,8.0,1,0,0,0,0,0.0,4.87037037037037,3.963696369636964,3.985873919460257,3.9208677685950413,4.871733966745843
1.0,20.0,4.0,1.0,196836.0,6382.0,194.0,0.032423,0.000986,0.033409,196836.0,194.0,3.0,2164.0,0,0,1370000.0,1693.0,1248833640.0,4596.0,43.0,7.0,0,0,0,0,0,0.0,4.109259259259259,3.963696369636964,3.985873919460257,3.9208677685950413,3.8413685847589423
1.0,12.0,4.0,1.0,109211.0,3613.0,283.0,0.033083,0.002591,0.035674,109211.0,343.0,0.0,5306.0,0,0,349000.0,143.0,47576139.0,3255.0,44.0,8.0,0,0,0,0,0,0.0,4.109259259259259,3.845890410958904,3.985873919460257,3.9208677685950413,3.76672
1.0,19.0,4.0,1.0,68588.0,4622.0,146.0,0.067388,0.002129,0.069517,68588.0,686.0,17.0,1682.0,1,0,2220000.0,3556.0,1148570664.0,3793.0,41.0,10.0,1,0,0,1,0,0.0,4.109259259259259,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,4.0,5.0,1.0,40357.0,1078.0,126.0,0.026712,0.003122,0.029834,40357.0,657.0,42.0,5011.0,0,0,143000.0,684.0,33261343.0,3576.0,61.0,11.0,0,1,1,1,0,0.0,4.058309037900875,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
1.0,6.0,4.0,1.0,82707.0,4980.0,459.0,0.060213,0.00555,0.065762,82707.0,1491.0,0.0,1642.0,0,0,559000.0,1373.0,372575554.0,4619.0,26.0,5.0,0,0,0,1,0,0.0,4.109259259259259,3.963696369636964,3.985873919460257,3.9208677685950413,3.8413685847589423
1.0,8.0,4.0,1.0,299757.0,7294.0,768.0,0.0,0.0,0.0,0.0,82.0,0.0,5465.0,1,0,0.0,0.0,0.0,0.0,17.0,3.0,0,0,0,0,0,0.0,3.127344521224087,3.845890410958904,3.985873919460257,3.9208677685950413,3.76672
1.0,7.0,4.0,1.0,299757.0,7294.0,768.0,0.0,0.0,0.0,0.0,81.0,0.0,1865.0,1,0,0.0,0.0,0.0,0.0,11.0,1.0,1,0,0,0,0,0.0,3.127344521224087,3.997315436241611,3.985873919460257,3.9208677685950413,3.76672
1.0,23.0,4.0,1.0,141515.0,5019.0,1187.0,0.035466,0.008388,0.043854,141515.0,795.0,0.0,3294.0,0,0,610000.0,166.0,83373757.0,995.0,46.0,11.0,1,0,0,1,0,0.0,3.127344521224087,3.8980978260869565,3.985873919460257,3.9208677685950413,3.8413685847589423
1.0,13.0,4.0,1.0,184227.0,3422.0,76.0,0.018575,0.000413,0.018987,184227.0,341.0,9.0,548.0,0,0,921000.0,196.0,47435879.0,2760.0,52.0,10.0,1,0,1,1,0,1.0,4.058309037900875,3.963696369636964,3.985873919460257,3.9208677685950413,3.76672
1.0,20.0,4.0,1.0,212136.0,7295.0,393.0,0.034388,0.001853,0.036241,212136.0,2070.0,14.0,1020.0,0,0,4350000.0,4199.0,2170144961.0,5318.0,69.0,11.0,0,1,0,1,0,0.0,3.127344521224087,3.9951298701298703,3.985873919460257,3.9208677685950413,3.76672
2.0,14.0,4.0,6.0,88460.0,1266.0,0.0,0.014312,0.0,0.014312,14743.33,176.0,3.0,224.0,0,0,270.0,11.0,73552.0,12.0,9.0,1.0,0,0,0,0,0,0.0,4.109259259259259,3.8980978260869565,3.985873919460257,3.9208677685950413,4.470476166046671
1.0,9.0,5.0,1.0,299757.0,7294.0,768.0,0.0,0.0,0.0,0.0,218.0,0.0,7265.0,1,0,0.0,0.0,0.0,0.0,19.0,3.0,0,0,0,0,0,0.0,3.127344521224087,4.034257748776509,3.985873919460257,3.9208677685950413,3.76672
1.0,21.0,4.0,1.0,141856.0,8522.0,749.0,0.060075,0.00528,0.065355,141856.0,137.0,1.0,2168.0,0,0,2680000.0,1783.0,963267457.0,6257.0,64.0,13.0,0,0,0,0,0,0.0,4.109259259259259,3.8980978260869565,3.985873919460257,3.9208677685950413,3.76672
1.0,11.0,5.0,1.0,187385.0,5079.0,625.0,0.027105,0.003335,0.03044,187385.0,2042.0,8.0,157.0,0,0,269000.0,35.0,291537834.0,2119.0,71.0,12.0,0,0,0,0,1,0.0,4.006849315068493,4.034257748776509,3.985873919460257,3.9208677685950413,4.439197437637763
1.0,23.0,4.0,1.0,59344.0,1006.0,77.0,0.016952,0.001298,0.01825,59344.0,627.0,45.0,1538.0,0,0,412000.0,1177.0,155939599.0,5253.0,35.0,8.0,1,0,0,1,1,0.0,4.109259259259259,3.963696369636964,3.985873919460257,3.9208677685950413,4.039855072462944
1.0,19.0,4.0,1.0,100447.0,2395.0,95.0,0.023843,0.000946,0.024789,100447.0,801.0,38.0,1078.0,0,0,942000.0,4552.0,803493561.0,2659.0,82.0,17.0,1,0,1,1,0,1.0,4.109259259259259,3.845890410958904,3.985873919460257,3.9208677685950413,4.039855072462944
1.0,23.0,4.0,1.0,369474.0,10171.0,331.0,0.027528,0.000896,0.028424,369474.0,516.0,22.0,1772.0,0,0,10000000.0,896.0,3136216261.0,635.0,29.0,6.0,0,0,0,0,0,0.0,3.127344521224087,3.963696369636964,3.985873919460257,3.9208677685950413,3.8413685847589423
5.0,21.0,4.0,1.0,72248.0,1302.0,181.0,0.018021,0.002505,0.020527,72248.0,400.0,18.0,983.0,0,0,178000.0,5966.0,413892133.0,1649.0,85.0,14.0,0,0,0,1,0,0.0,4.0939393939393875,3.963696369636964,3.985873919460257,3.9208677685950413,3.76672
1.0,2.0,4.0,1.0,218216.0,5748.0,342.0,0.026341,0.001567,0.027908,218216.0,410.0,0.0,1979.0,0,0,6450000.0,2885.0,2216245670.0,1747.0,29.0,4.0,0,0,0,1,0,0.0,4.058309037900875,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
2.0,8.0,4.0,1.0,5285.0,718.0,74.0,0.135856,0.014002,0.149858,5285.0,232.0,16.0,196.0,0,0,276000.0,146.0,122587465.0,7268.0,46.0,6.0,0,0,0,0,1,0.0,4.006849315068493,3.963696369636964,3.985873919460257,3.9208677685950413,3.76672
2.0,0.0,4.0,1.0,29610.0,557.0,10.0,0.018811,0.000338,0.019149,29610.0,494.0,33.0,4648.0,0,0,116000.0,118.0,35558094.0,1234.0,99.0,23.0,1,0,0,1,0,0.0,4.87037037037037,3.9951298701298703,3.985873919460257,3.9208677685950413,4.871733966745843
1.0,9.0,4.0,1.0,299757.0,7294.0,768.0,0.0,0.0,0.0,0.0,183.0,0.0,7265.0,1,0,0.0,0.0,0.0,0.0,47.0,7.0,1,0,0,0,1,0.0,3.127344521224087,3.963696369636964,2.0584096978316078,3.9208677685950413,3.76672
1.0,12.0,4.0,1.0,288693.0,10634.0,1113.0,0.036835,0.003855,0.04069,288693.0,962.0,28.0,1949.0,0,0,3560000.0,753.0,2014905611.0,2324.0,50.0,8.0,0,0,0,1,0,0.0,4.006849315068493,3.8980978260869565,3.985873919460257,3.9208677685950413,3.8413685847589423
2.0,17.0,4.0,1.0,525141.0,27652.0,713.0,0.052656,0.001358,0.054014,525141.0,1856.0,35.0,1982.0,0,0,4420000.0,770.0,1082510844.0,4582.0,98.0,17.0,0,0,0,1,0,0.0,4.058309037900875,3.845890410958904,3.985873919460257,3.9208677685950413,3.76672
1.0,1.0,4.0,1.0,64095.0,2796.0,492.0,0.043623,0.007676,0.051299,64095.0,461.0,12.0,3379.0,0,0,426000.0,720.0,215310645.0,4259.0,31.0,6.0,0,0,0,0,0,0.0,4.058309037900875,3.9951298701298703,3.985873919460257,3.9208677685950413,3.76672
1.0,11.0,4.0,1.0,20747.0,625.0,129.0,0.030125,0.006218,0.036343,20747.0,1191.0,53.0,693.0,0,0,83800.0,1577.0,63259358.0,1675.0,51.0,10.0,0,0,0,1,0,2.0,4.058309037900875,3.9951298701298703,3.985873919460257,3.9208677685950413,4.039855072462944
1.0,5.0,4.0,1.0,299757.0,7294.0,768.0,0.0,0.0,0.0,0.0,59.0,0.0,3666.0,1,0,0.0,0.0,0.0,0.0,15.0,5.0,1,0,0,0,0,0.0,3.127344521224087,3.9951298701298703,2.0584096978316078,3.9208677685950413,3.76672
1.0,18.0,4.0,1.0,359736.0,9223.0,29.0,0.025638,8.1e-05,0.025719,359736.0,89.0,0.0,2451.0,0,0,124000.0,79.0,10567530.0,7032.0,49.0,10.0,0,0,0,1,0,2.0,3.127344521224087,3.8346938775510204,3.985873919460257,3.9208677685950413,3.76672
